Time, State, posX, posY, posZ, errorX, errorY, errorZ, errorYaw, ascendRate, adjustmentGain, delaytime
18.10, 0,-44.7137,39.6992,7.9144,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
18.30, 0,-44.7207,39.7206,7.9270,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
18.50, 0,-44.7244,39.7513,7.9539,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
18.70, 0,-44.7281,39.7915,7.9592,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
18.90, 0,-44.7343,39.8602,7.9466,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
19.10, 0,-44.7415,39.9416,7.9708,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
19.30, 0,-44.7459,40.0233,7.9873,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
19.50, 0,-44.7485,40.1381,8.0198,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
19.70, 0,-44.7514,40.2503,8.0458,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
19.90, 0,-44.7541,40.4000,8.0741,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
20.10, 0,-44.7577,40.5666,8.1011,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
20.30, 0,-44.7604,40.7175,8.1175,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
20.50, 0,-44.7618,40.8767,8.1179,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
20.70, 0,-44.7617,41.0867,8.1137,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
20.90, 0,-44.7612,41.2720,8.1114,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
21.10, 0,-44.7602,41.5020,8.0923,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
21.30, 0,-44.7582,41.7337,8.0877,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
21.50, 0,-44.7554,41.9337,8.0871,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
21.70, 0,-44.7501,42.1837,8.0852,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
21.90, 0,-44.7465,42.3927,8.0755,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
22.10, 0,-44.7424,42.6490,8.0598,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
22.30, 0,-44.7394,42.8646,8.0403,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
22.50, 0,-44.7344,43.1230,8.0322,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
22.71, 0,-44.7308,43.3271,8.0314,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
22.91, 0,-44.7256,43.5876,8.0207,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
23.11, 0,-44.7212,43.7979,8.0084,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
23.31, 0,-44.7149,44.0612,8.0012,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
23.51, 0,-44.7097,44.3131,7.9954,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
23.72, 0,-44.7073,44.5071,7.9912,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
23.92, 0,-44.7045,44.7401,7.9747,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
24.12, 0,-44.7003,44.9367,7.9583,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
24.32, 0,-44.6968,45.1395,7.9498,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
24.52, 0,-44.6938,45.3844,7.9441,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
24.72, 0,-44.6909,45.5863,7.9408,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
24.92, 0,-44.6888,45.8232,7.9364,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
25.12, 0,-44.6877,46.0198,7.9261,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
25.32, 0,-44.6872,46.2568,7.9184,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
25.52, 0,-44.6855,46.4551,7.9125,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
25.72, 0,-44.6856,46.6843,7.9057,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
25.93, 0,-44.6856,46.8721,7.9008,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
26.13, 0,-44.6842,47.0912,7.8955,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
26.33, 0,-44.6824,47.2756,7.8811,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
26.54, 0,-44.6811,47.4946,7.8746,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
26.74, 0,-44.6816,47.6721,7.8637,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
26.94, 0,-44.6832,47.8891,7.8187,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
27.14, 0,-44.6846,48.0611,7.8012,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
27.34, 0,-44.6873,48.2652,7.7932,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
27.54, 0,-44.6889,48.4351,7.7996,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
27.74, 0,-44.6903,48.6324,7.8111,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
27.94, 0,-44.6911,48.7958,7.8306,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
28.14, 0,-44.6935,48.9929,7.8442,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
28.34, 0,-44.6968,49.1572,7.8479,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
28.54, 0,-44.6999,49.3189,7.8535,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
28.74, 0,-44.7035,49.5168,7.8533,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
28.94, 0,-44.7064,49.6834,7.8622,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
29.14, 0,-44.7100,49.8822,7.8734,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
29.35, 0,-44.7134,50.0563,7.8792,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
29.55, 0,-44.7180,50.2580,7.8721,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
29.75, 0,-44.7234,50.4261,7.8414,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
29.95, 0,-44.7317,50.6322,7.8426,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
30.15, 0,-44.7383,50.8083,7.8492,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
30.35, 0,-44.7445,51.0150,7.8699,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
30.60, 0,-44.7522,51.2625,7.8956,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
30.86, 0,-44.7611,51.5104,7.9184,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
31.11, 0,-44.7674,51.7560,7.9209,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
31.36, 0,-44.7727,51.9671,7.9355,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
31.62, 0,-44.7775,52.2464,7.9566,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
31.87, 0,-44.7793,52.4854,7.9731,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
32.12, 0,-44.7779,52.7190,7.9787,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
32.38, 0,-44.7782,52.9110,7.9796,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
32.63, 0,-44.7787,53.1247,7.9645,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
32.88, 0,-44.7784,53.3372,7.9607,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
33.13, 0,-44.7775,53.5404,7.9595,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
33.38, 0,-44.7753,53.7190,7.9663,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
33.64, 0,-44.7729,53.9238,7.9660,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
33.89, 0,-44.7682,54.1266,7.9675,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
34.14, 0,-44.7612,54.3322,7.9731,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
34.39, 0,-44.7530,54.5348,7.9602,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
34.64, 0,-44.7416,54.7336,7.9281,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
34.90, 0,-44.7283,54.9318,7.9156,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
35.15, 0,-44.7170,55.1304,7.9277,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
35.40, 0,-44.7063,55.3329,7.9459,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
35.65, 0,-44.6973,55.5006,7.9368,0.9819,0.9458,4.9611,-46.28,0.000,0.000,0.250
35.85, 1,-44.6907,55.6741,7.9389,0.9214,0.9027,4.9776,-46.28,0.000,0.150,0.200
36.05, 1,-44.6871,55.8453,7.9558,0.9214,0.9027,4.9776,-46.28,0.000,0.150,0.200
36.25, 1,-44.6822,55.9896,7.9677,0.8570,0.7724,5.0347,-49.46,0.000,0.150,0.200
36.45, 1,-44.6738,56.1365,7.9731,1.0366,0.5704,4.6935,-57.90,0.000,0.150,0.200
36.65, 1,-44.6606,56.2965,7.9795,1.0366,0.5704,4.6935,-57.90,0.000,0.150,0.200
36.85, 1,-44.6488,56.4163,7.9880,1.0366,0.5704,4.6935,-57.90,0.000,0.150,0.200
37.05, 1,-44.6331,56.5377,7.9712,1.0366,0.5704,4.6935,-57.90,0.000,0.150,0.200
37.25, 1,-44.6208,56.6211,7.9745,1.0366,0.5704,4.6935,-57.90,0.000,0.150,0.200
37.45, 1,-44.6084,56.6877,7.9790,1.3175,-0.2877,4.9302,77.24,0.000,0.150,0.200
37.66, 1,-44.5969,56.7415,7.9689,1.3175,-0.2877,4.9302,77.24,0.000,0.150,0.200
37.86, 1,-44.5919,56.7738,7.9445,1.2397,-0.5022,4.9135,66.75,0.000,0.150,0.200
38.06, 1,-44.5908,56.7855,7.9484,1.1681,-0.7822,4.9400,55.13,0.000,0.150,0.200
38.26, 1,-44.5915,56.7810,7.9654,0.9847,-0.9275,4.9354,45.78,0.000,0.150,0.200
38.46, 1,-44.5935,56.7627,7.9898,0.9847,-0.9275,4.9354,45.78,0.000,0.150,0.200
38.66, 1,-44.5974,56.7412,8.0086,0.9847,-0.9275,4.9354,45.78,0.000,0.150,0.200
38.86, 1,-44.6050,56.7181,8.0249,0.9847,-0.9275,4.9354,45.78,0.000,0.150,0.200
39.06, 1,-44.6118,56.6992,8.0368,0.9847,-0.9275,4.9354,45.78,0.000,0.150,0.200
39.26, 1,-44.6188,56.6882,8.0441,0.9847,-0.9275,4.9354,45.78,0.000,0.150,0.200
39.46, 1,-44.6273,56.6846,8.0465,0.9847,-0.9275,4.9354,45.78,0.000,0.150,0.200
39.66, 1,-44.6345,56.6939,8.0438,0.9847,-0.9275,4.9354,45.78,0.000,0.150,0.200
39.86, 1,-44.6412,56.7165,8.0415,0.9847,-0.9275,4.9354,45.78,0.000,0.150,0.200
40.06, 1,-44.6491,56.7526,8.0374,0.9847,-0.9275,4.9354,45.78,0.000,0.150,0.200
40.26, 1,-44.6529,56.7994,8.0232,0.9847,-0.9275,4.9354,45.78,0.000,0.150,0.200
40.46, 1,-44.6522,56.8493,8.0166,-0.3462,-0.9187,5.0790,-13.26,0.000,0.150,0.200
40.66, 1,-44.6399,56.9169,8.0119,-0.3265,-0.8508,5.0948,-13.09,0.000,0.150,0.200
40.86, 1,-44.6310,56.9887,8.0035,-0.3265,-0.8508,5.0948,-13.09,0.000,0.150,0.200
41.06, 1,-44.6168,57.0686,7.9789,-0.2981,-0.7735,5.1259,-12.87,0.000,0.150,0.200
41.26, 1,-44.5958,57.1777,7.9701,-0.2729,-0.7041,5.1762,-12.65,0.000,0.150,0.200
41.46, 1,-44.5721,57.2993,7.9706,-0.2364,-0.6399,5.2197,-12.49,0.000,0.150,0.200
41.66, 1,-44.5529,57.4085,7.9640,-0.2364,-0.6399,5.2197,-12.49,0.000,0.150,0.200
41.86, 1,-44.5329,57.5268,7.9617,-0.1967,-0.5713,5.2530,-12.37,0.000,0.150,0.200
42.07, 1,-44.5130,57.6783,7.9600,-0.1598,-0.5006,5.3008,-12.27,0.000,0.150,0.200
42.27, 1,-44.4962,57.8095,7.9628,-0.1229,-0.4427,5.3638,-12.15,0.000,0.150,0.200
42.47, 1,-44.4807,57.9688,7.9710,-0.1229,-0.4427,5.3638,-12.15,0.000,0.150,0.200
42.67, 1,-44.4712,58.1036,7.9722,-0.0864,-0.3781,5.3973,-12.07,0.000,0.150,0.200
42.87, 1,-44.4585,58.2734,7.9757,-0.0517,-0.3245,5.4623,-11.96,0.000,0.150,0.200
43.07, 1,-44.4512,58.4099,7.9793,-0.0517,-0.3245,5.4623,-11.96,0.000,0.150,0.200
43.27, 1,-44.4462,58.5415,7.9834,-0.0191,-0.2768,5.5043,-11.87,0.000,0.150,0.200
43.47, 1,-44.4473,58.6967,7.9885,0.0141,-0.2285,5.5436,-11.80,0.000,0.150,0.200
43.67, 1,-44.4523,58.8195,7.9900,0.0354,-0.1869,5.5735,-11.71,0.000,0.150,0.200
43.87, 1,-44.4599,58.9567,7.9887,0.0354,-0.1869,5.5735,-11.71,0.000,0.150,0.200
44.07, 1,-44.4700,59.0637,7.9739,0.0520,-0.1515,5.6266,-11.63,0.000,0.150,0.200
44.27, 1,-44.4860,59.1746,7.9648,0.0616,-0.1190,5.6645,-11.56,0.000,0.150,0.200
44.47, 1,-44.5009,59.2631,7.9635,0.0677,-0.0891,5.6889,-11.48,0.000,0.150,0.200
44.67, 1,-44.5204,59.3593,7.9574,0.0677,-0.0891,5.6889,-11.48,0.000,0.100,0.200
44.87, 1,-44.5404,59.4394,7.9608,0.0729,-0.0676,5.7163,-11.41,0.000,0.100,0.200
45.07, 1,-44.5658,59.5228,7.9677,0.0725,-0.0559,5.7232,-11.33,0.000,0.100,0.200
45.27, 1,-44.5869,59.5824,7.9713,0.0663,-0.0526,5.7218,-11.29,0.000,0.100,0.200
45.47, 1,-44.6141,59.6457,7.9790,0.0554,-0.0523,5.7183,-11.24,0.000,0.100,0.200
45.67, 1,-44.6381,59.6901,7.9829,0.0554,-0.0523,5.7183,-11.24,0.000,0.100,0.200
45.87, 1,-44.6662,59.7338,7.9695,0.0409,-0.0552,5.7207,-11.19,0.000,0.100,0.200
46.07, 1,-44.6877,59.7608,7.9668,0.0220,-0.0603,5.7328,-11.15,0.000,0.100,0.200
46.27, 1,-44.7129,59.7849,7.9768,0.0052,-0.0692,5.7221,-11.13,0.000,0.100,0.200
46.47, 1,-44.7339,59.7968,7.9840,0.0052,-0.0692,5.7221,-11.13,0.000,0.100,0.200
46.67, 1,-44.7548,59.8034,7.9943,-0.0103,-0.0798,5.7110,-11.09,0.000,0.100,0.200
46.87, 1,-44.7712,59.8046,7.9988,-0.0103,-0.0798,5.7110,-11.09,0.000,0.100,0.200
47.07, 1,-44.7882,59.7998,8.0024,-0.0348,-0.0978,4.9951,-7.37,0.000,0.100,0.200
47.27, 1,-44.8018,59.7910,7.9998,-0.0348,-0.0978,4.9951,-7.37,0.000,0.100,0.200
47.47, 1,-44.8158,59.7753,7.9938,-0.0467,-0.1101,5.0029,-7.35,0.000,0.100,0.200
47.68, 1,-44.8257,59.7593,8.0024,-0.0618,-0.1225,5.0001,-7.33,0.000,0.150,0.200
47.88, 1,-44.8335,59.7419,8.0145,-0.0738,-0.1345,4.9851,-7.31,0.000,0.150,0.200
48.08, 1,-44.8390,59.7180,8.0219,-0.0738,-0.1345,4.9851,-7.31,0.000,0.150,0.200
48.28, 1,-44.8427,59.6922,8.0190,-0.0822,-0.1409,4.9782,-7.31,0.000,0.150,0.200
48.48, 1,-44.8441,59.6743,8.0150,-0.0918,-0.1478,4.9848,-7.28,0.000,0.150,0.200
48.68, 1,-44.8418,59.6498,8.0181,-0.0975,-0.1543,4.9859,-7.26,0.000,0.150,0.200
48.88, 1,-44.8385,59.6306,8.0225,-0.0975,-0.1543,4.9859,-7.26,0.000,0.150,0.200
49.08, 1,-44.8330,59.6082,8.0149,-0.1000,-0.1551,4.9814,-7.24,0.000,0.150,0.200
49.28, 1,-44.8264,59.5897,8.0134,-0.0996,-0.1531,4.9915,-7.21,0.000,0.150,0.200
49.48, 1,-44.8177,59.5722,8.0152,-0.1009,-0.1499,4.9914,-7.20,0.000,0.150,0.200
49.68, 1,-44.8090,59.5602,8.0217,-0.1009,-0.1499,4.9914,-7.20,0.000,0.150,0.200
49.88, 1,-44.7989,59.5517,8.0273,-0.0979,-0.1445,4.9831,-7.17,0.000,0.150,0.200
50.08, 1,-44.7886,59.5483,8.0330,-0.0949,-0.1374,4.9753,-7.13,0.000,0.150,0.200
50.28, 1,-44.7734,59.5469,8.0389,-0.0888,-0.1304,4.9700,-7.10,0.000,0.150,0.200
50.48, 1,-44.7594,59.5483,8.0452,-0.0888,-0.1304,4.9700,-7.10,0.000,0.150,0.200
50.68, 1,-44.7427,59.5516,8.0434,-0.0789,-0.1201,4.9607,-7.08,0.000,0.150,0.200
50.88, 1,-44.7309,59.5585,8.0225,-0.0692,-0.1075,4.9797,-7.07,0.000,0.150,0.200
51.08, 1,-44.7166,59.5692,8.0280,-0.0622,-0.0956,4.9819,-7.06,0.000,0.150,0.200
51.28, 1,-44.7059,59.5821,8.0251,-0.0622,-0.0956,4.9819,-7.06,0.000,0.100,0.200
51.49, 1,-44.6943,59.5959,8.0297,-0.0542,-0.0827,4.9837,-7.04,0.000,0.100,0.200
51.69, 1,-44.6837,59.6149,8.0407,-0.0452,-0.0694,4.9745,-7.04,0.000,0.100,0.200
51.89, 1,-44.6753,59.6359,8.0494,-0.0432,-0.0582,4.9614,-7.03,0.000,0.100,0.200
52.09, 1,-44.6671,59.6533,8.0560,-0.0432,-0.0582,4.9614,-7.03,0.000,0.100,0.200
52.29, 1,-44.6586,59.6749,8.0374,-0.0363,-0.0450,4.9577,-7.02,0.000,0.100,0.200
52.49, 1,-44.6560,59.6931,8.0459,-0.0319,-0.0332,4.9730,-7.01,0.000,0.100,0.200
52.69, 1,-44.6517,59.7155,8.0684,-0.0298,-0.0202,4.9479,-6.99,0.000,0.100,0.200
52.89, 1,-44.6468,59.7350,8.0876,-0.0298,-0.0202,4.9479,-6.99,0.000,0.100,0.200
53.09, 1,-44.6429,59.7582,8.1024,-0.0249,-0.0097,4.9201,-6.96,0.000,0.100,0.200
53.29, 1,-44.6402,59.7782,8.1073,-0.0207,-0.0011,4.9128,-6.96,0.000,0.100,0.200
53.49, 1,-44.6353,59.8010,8.1190,-0.0174,0.0072,4.9036,-6.94,0.000,0.100,0.200
53.69, 1,-44.6323,59.8177,8.1269,-0.0174,0.0072,4.9036,-6.94,0.000,0.100,0.200
53.89, 1,-44.6297,59.8333,8.1286,-0.0114,0.0137,4.8924,-6.93,0.000,0.100,0.200
54.09, 1,-44.6271,59.8482,8.1292,-0.0072,0.0185,4.8937,-6.91,0.000,0.100,0.200
54.29, 1,-44.6263,59.8654,8.1258,-0.0052,0.0219,4.8933,-6.87,0.000,0.100,0.200
54.49, 1,-44.6264,59.8791,8.1114,-0.0052,0.0219,4.8933,-6.87,0.000,0.100,0.200
54.69, 1,-44.6262,59.8919,8.1107,-0.0033,0.0234,4.9133,-6.85,0.000,0.100,0.200
54.89, 1,-44.6254,59.9044,8.1123,-0.0002,0.0247,4.9126,-6.85,0.000,0.100,0.200
55.09, 1,-44.6260,59.9125,8.1132,0.0012,0.0234,4.9109,-6.85,0.000,0.100,0.200
55.29, 2,-44.6266,59.9187,8.1134,0.0012,0.0234,4.9109,-6.85,0.150,0.100,0.200
55.49, 2,-44.6266,59.9253,8.1448,0.0049,0.0267,4.9042,-6.75,0.150,0.100,0.200
55.69, 2,-44.6275,59.9298,8.1914,0.0017,0.0225,4.8512,-5.84,0.150,0.100,0.200
55.89, 2,-44.6305,59.9343,8.2646,0.0017,0.0225,4.8512,-5.84,0.150,0.100,0.200
56.09, 2,-44.6327,59.9369,8.3362,0.0017,0.0225,4.8512,-5.84,0.150,0.100,0.200
56.29, 2,-44.6363,59.9378,8.4354,-0.0065,0.0203,5.9918,-0.22,0.150,0.100,0.200
56.50, 2,-44.6407,59.9353,8.5280,-0.0071,0.0169,5.9212,-0.07,0.150,0.100,0.200
56.70, 2,-44.6459,59.9328,8.6374,-0.0252,0.0412,5.7957,0.02,0.150,0.100,0.200
56.90, 2,-44.6480,59.9330,8.7380,-0.0252,0.0412,5.7957,0.02,0.150,0.100,0.200
57.10, 2,-44.6494,59.9352,8.8691,-0.0398,0.0702,5.5981,0.10,0.150,0.100,0.200
57.30, 2,-44.6515,59.9401,8.9814,-0.0300,0.0658,5.3614,0.13,0.150,0.100,0.200
